,Date,Open,High,Low,Close,Adj Close,Volume,Diff
86,2009-05-07,36.353001,36.402802,35.438,35.885601,19.519094,3575859,-0.4673999999999978
87,2009-05-08,35.5574,36.651402000000004,35.5574,36.542,19.876123,2956926,0.9846000000000004
88,2009-05-11,36.472401,36.512199,36.024799,36.4823,19.843651,2831819,0.009899000000004321
89,2009-05-12,35.905499,36.6912,35.706501,36.402802,19.800415,3115110,0.49730300000000227
90,2009-05-13,36.551998,36.621601,35.656799,36.542,19.876123,4210181,-0.009997999999995955
91,2009-05-14,35.825901,35.905499,35.109798,35.2789,19.189095000000002,4114817,-0.5470010000000016
92,2009-05-15,35.6866,35.706501,35.3186,35.626999,19.378432999999998,2545643,-0.05960100000000068
93,2009-05-18,35.1595,35.487701,35.07,35.308701,19.205303,1765178,0.14920099999999792
94,2009-05-19,36.054699,36.183997999999995,35.8358,35.9552,19.556952,2047894,-0.09949900000000156
95,2009-05-20,36.2038,36.2038,35.408198999999996,36.004902,19.583979,2238510,-0.1988979999999998
96,2009-05-21,35.5574,35.696602,35.179401,35.408198999999996,19.259418,2924046,-0.14920100000000502
97,2009-05-22,35.209202000000005,35.3783,34.930801,35.3186,19.210684,2270433,0.10939799999999877
98,2009-05-25,34.811401000000004,35.268902000000004,34.572701,34.612499,18.826622,3640928,-0.1989020000000039
99,2009-05-26,34.662201,35.298801,33.777,35.258998999999996,19.178267,4554202,0.5967979999999926
100,2009-05-27,35.199298999999996,35.676701,34.572701,34.940701000000004,19.00514,4546003,-0.2585979999999921
101,2009-05-28,34.711899,34.900902,33.767101000000004,33.767101000000004,18.366782999999998,7988535,-0.9447979999999987
102,2009-05-29,34.433399,35.0401,34.0853,34.9506,19.010521,12616541,0.517201
103,2009-06-01,35.298801,36.094398,34.861098999999996,35.965099,19.562334,4533845,0.6662980000000047
104,2009-06-02,36.412701,36.412701,35.626999,36.134201000000004,19.654316,4328304,-0.278499999999994
105,2009-06-03,36.283401,36.900101,36.0149,36.6017,19.908596,4871738,0.3182990000000032
106,2009-06-04,36.800598,37.198502000000005,36.4426,36.591801000000004,19.903217,4617218,-0.208796999999997
107,2009-06-05,37.019402,37.447102,36.174,36.313301,19.75173,4441440,-0.7061009999999968
108,2009-06-09,36.959801,37.228297999999995,36.452498999999996,36.790699,20.0114,5257485,-0.1691020000000023
109,2009-06-10,36.900101,37.7952,36.830399,37.755402000000004,20.536129000000003,4801301,0.8553010000000043
110,2009-06-11,37.5466,37.586399,36.9697,37.238201000000004,20.254807999999997,4528381,-0.3083989999999943
111,2009-06-12,37.3675,37.775299,37.238201000000004,37.596298,20.449585,4382428,0.22879799999999761
112,2009-06-15,37.506802,38.213001,37.297901,38.004101,20.671395999999998,3965605,0.49729899999999816
113,2009-06-16,37.695801,38.272597999999995,37.6063,37.894698999999996,20.611893,4642182,0.1988979999999927
114,2009-06-17,37.477001,37.904598,36.929901,37.496798999999996,20.395464,4328207,0.01979799999999443
115,2009-06-18,38.063801,38.1931,37.377499,37.864799,20.595627,6916332,-0.19900200000000012
116,2009-06-19,38.2328,38.521301,37.994099,38.2925,20.828264,4551394,0.05969999999999942
117,2009-06-22,38.461601,38.670502,38.153301,38.491501,20.936506,3026470,0.029899999999997817
118,2009-06-23,37.7952,38.0439,36.979599,37.019402,20.135794,5914153,-0.7757980000000018
119,2009-06-24,37.049301,37.138802,36.532101000000004,36.830399,20.032991,5024428,-0.21890199999999993
120,2009-06-25,36.651402000000004,37.447102,36.422699,37.347599,20.314314000000003,4164429,0.696196999999998
121,2009-06-26,37.6759,38.8694,37.646,38.451698,20.91486,13414563,0.7757980000000018
122,2009-06-29,38.3423,39.127998,38.1632,38.7103,21.055523,5671151,0.367999999999995
123,2009-06-30,39.167801000000004,39.585499,38.391998,38.789799,21.098759,6736925,-0.37800200000000217
124,2009-07-01,38.690399,38.690399,37.596298,37.884701,20.606457000000002,4155205,-0.8056979999999996
125,2009-07-02,37.964298,38.1632,37.2183,37.2183,20.24398,4594424,-0.7459980000000002
126,2009-07-03,36.6017,37.049301,36.472401,36.989601,20.119585,3704839,0.3879009999999994
127,2009-07-06,36.800598,36.9995,36.561901,36.8503,20.043817999999998,3006454,0.04970199999999636
128,2009-07-07,37.148701,37.2183,36.7211,36.790699,20.0114,3077847,-0.35800200000000615
129,2009-07-08,36.054699,37.0592,36.004902,37.0592,20.157446,5753316,1.0045009999999976
130,2009-07-09,36.800598,36.9995,36.532101000000004,36.900101,20.070908,3492646,0.09950299999999856
131,2009-07-10,36.949799,37.447102,36.701099,37.248199,20.260244,3060295,0.2984000000000009
132,2009-07-13,37.098999,37.228297999999995,36.502201,36.522099,19.865301000000002,3170577,-0.576900000000002
133,2009-07-14,37.297901,38.173199,37.198502000000005,38.093601,20.720078,3777199,0.7956999999999965
134,2009-07-15,38.382,38.730202,38.113499,38.610802,21.001398000000002,3524451,0.22880200000000173
135,2009-07-16,39.287102000000004,39.685001,39.008701,39.197601,21.320576000000003,4925093,-0.0895010000000056
136,2009-07-17,39.5756,39.5756,39.048401,39.277198999999996,21.363867000000003,2378298,-0.29840100000000547
137,2009-07-20,39.476101,39.863997999999995,39.167801000000004,39.685001,21.585682000000002,2748349,0.20889999999999986
138,2009-07-21,39.7845,39.983398,39.2374,39.535801,21.50453,3186817,-0.248699000000002
139,2009-07-22,38.789799,39.197601,38.789799,38.889301,21.152878,4374682,0.09950200000000109
140,2009-07-23,38.789799,39.0882,38.5909,38.7202,21.060902,6015650,-0.06959900000000374
141,2009-07-24,39.3866,39.714802,39.306999,39.535801,21.50453,5049588,0.14920099999999792
142,2009-07-27,39.863997999999995,40.122601,39.6353,39.953499,21.731726000000002,3095192,0.0895010000000056
143,2009-07-28,39.9436,40.053001,39.595501,39.804297999999996,21.650574,3868405,-0.1393020000000078
144,2009-07-29,39.804297999999996,40.1922,39.585499,39.685001,21.585682000000002,4098180,-0.11929699999999599
145,2009-07-30,40.102699,41.544899,39.8839,41.395699,22.516174,5739939,1.2929999999999993
146,2009-07-31,42.261002000000005,42.619099,41.5648,42.569401,23.154579000000002,12582560,0.3083989999999943
147,2009-08-03,42.7285,43.782799,42.7285,43.414799,23.614416000000002,4660723,0.6862990000000053
148,2009-08-04,44.260201,44.459099,43.6535,44.2701,24.079639,5643096,0.009898999999997216
149,2009-08-05,44.280102,44.3298,42.997002,42.997002,23.387163,4309503,-1.2830999999999975
150,2009-08-06,43.2159,44.250301,43.186001,44.111,23.993097,4200698,0.8950999999999993
151,2009-08-07,43.663399,44.210499,43.514198,44.210499,24.047216,3431546,0.5471000000000004
152,2009-08-10,44.558601,44.6381,43.474499,43.603699,23.717167,3782551,-0.9549020000000041
153,2009-08-11,43.603699,44.1707,43.414799,43.693298,23.765902,3839575,0.08959899999999976
154,2009-08-12,44.061298,45.115601,43.4944,45.075802,24.517879,7651514,1.0145040000000023
155,2009-08-13,45.583,47.2938,45.5532,47.273899,25.713482,8610556,1.6908990000000017
156,2009-08-14,47.840801,48.208801,46.617401,46.766602,25.437551000000003,9421583,-1.0741990000000001
157,2009-08-17,45.443802000000005,45.752102,45.035999,45.055901,25.124878,18667097,-0.3879010000000065
158,2009-08-18,44.558601,45.403999,44.5089,45.055901,25.124878,6308746,0.49729999999999563
159,2009-08-19,45.742199,45.742199,44.558601,44.6978,24.925179999999997,4694468,-1.0443989999999985
160,2009-08-20,45.602901,45.602901,44.558601,44.737598,24.94738,3245472,-0.8653030000000044
161,2009-08-21,44.717701,44.777401,43.205898,43.3153,24.154247,5869857,-1.4024009999999976
162,2009-08-24,43.9618,44.459099,43.852402000000005,44.369597999999996,24.742172,5157857,0.40779799999999966
163,2009-08-25,44.409401,44.409401,43.792702,44.071201,24.575769,4242047,-0.3382000000000005
164,2009-08-26,44.399399,44.6381,44.130901,44.379601,24.747749,4745252,-0.019798000000001537
165,2009-08-27,44.5984,44.6978,44.240299,44.5089,24.819847,4992747,-0.08950000000000102
166,2009-08-28,44.747601,45.0261,44.528702,44.9067,25.041676000000002,5872931,0.15909899999999766
167,2009-08-31,45.403999,45.851601,45.254799,45.752102,25.513103,6546709,0.3481030000000018
168,2009-09-01,45.583,46.2295,45.384102,46.060398,25.685026,5577649,0.4773980000000009
169,2009-09-02,45.1553,45.3941,44.7575,45.264801,25.241369,6241041,0.10950100000000162
170,2009-09-03,45.254799,45.264801,44.429297999999996,44.737598,24.94738,3906903,-0.517201
171,2009-09-04,45.254799,45.7024,45.1255,45.4338,25.335601999999998,6947797,0.17900099999999952
172,2009-09-07,45.722301,46.309101,45.632801,45.6427,25.452097,4849165,-0.07960100000000381
173,2009-09-08,46.090302,46.607498,45.8615,46.577599,25.973444,3894687,0.4872969999999981
174,2009-09-09,46.617401,46.617401,46.100201,46.398602000000004,25.873615,4057496,-0.21879899999999708
175,2009-09-10,46.617401,47.1446,46.4981,47.0252,26.223029999999998,3352049,0.40779899999999714
176,2009-09-11,47.3932,47.641899,46.985401,47.343498,26.400522,4672161,-0.049702000000003466
177,2009-09-14,47.1446,47.323601000000004,46.279301000000004,46.418499,25.884716,4340892,-0.7261009999999999
178,2009-09-15,46.5578,47.214199,46.0704,46.259399,25.795994,5320016,-0.29840099999999836
179,2009-09-16,46.796501,48.168999,46.6572,48.139198,26.844241999999998,6159417,1.3426970000000011
180,2009-09-17,48.487301,49.601299,48.4077,49.024399,27.33786,7450209,0.5370980000000003
181,2009-09-18,48.7061,49.024399,48.328201,48.8255,27.226944,6133744,0.11939999999999884
182,2009-09-21,48.855301000000004,49.2332,48.4674,48.636501,27.121557,3226124,-0.21880000000000166
183,2009-09-22,48.437599,48.875198,48.427601,48.606701,27.104940000000003,2774463,0.1691020000000023
184,2009-09-23,49.123901000000004,49.849899,49.034302000000004,49.730598,27.731663,3190253,0.6066969999999969
185,2009-09-24,49.2332,50.257702,49.193501,49.730598,27.731663,5362845,0.497398000000004
186,2009-09-25,49.332699,51.381599,49.2332,51.023499,28.452639,8179382,1.690800000000003
187,2009-09-28,50.665501,50.9142,49.929501,50.764998999999996,28.308489,4891560,0.09949799999999698
188,2009-09-29,51.312,52.087799,51.312,51.819199,28.896349,3824543,0.507199
189,2009-09-30,51.341801000000004,52.008202000000004,51.053398,51.4711,28.702236,4057654,0.12929899999999606
190,2009-10-01,51.2225,51.6203,50.476501,50.625702000000004,28.230809999999998,2910975,-0.5967979999999926
191,2009-10-02,49.332699,50.0289,49.123901000000004,49.730598,27.731663,3860887,0.39789900000000245
192,2009-10-05,49.730598,49.730598,49.730598,49.730598,27.731663,0,0.0
193,2009-10-06,49.9394,50.208,49.153702,49.2332,27.4543,4470496,-0.7062000000000026
194,2009-10-07,49.989201,51.351799,49.979198,51.023499,28.452639,3875689,1.0342979999999997
195,2009-10-08,51.023499,52.764099,50.6357,52.684601,29.378929,4788512,1.6611019999999996
196,2009-10-09,53.2117,53.341,52.505501,52.873501,29.484265999999998,4255876,-0.338199000000003
197,2009-10-12,53.321098,53.4305,52.097698,52.3563,29.195861999999998,2602418,-0.9647980000000018
198,2009-10-13,52.6647,53.5896,52.316601,53.360901,29.756062,4663658,0.696200999999995
199,2009-10-14,53.510101,54.773201,53.380798,54.673801,30.488190000000003,3586694,1.1636999999999986
200,2009-10-15,55.200901,55.6982,54.922401,55.220797999999995,30.793209,4754795,0.01989699999999317
201,2009-10-16,54.862801,55.3601,54.604099,54.982101,30.660101,3358340,0.11930000000000263
202,2009-10-19,54.703602000000004,54.7533,53.907902,54.216301,30.233067,3714946,-0.4873010000000022
203,2009-10-20,54.882599,55.3004,54.455002,54.604099,30.449309999999997,4760270,-0.2785000000000011
204,2009-10-21,54.027302,54.395302,53.9179,54.1367,30.188672999999998,4393524,0.10939799999999877
205,2009-10-22,53.758701,54.455002,53.659302000000004,54.246101,30.249676,4085862,0.48740000000000094
206,2009-10-23,54.9025,55.936901,54.823002,55.936901,31.192528000000003,8432924,1.0344009999999955
207,2009-10-26,55.419701,55.897099,55.350101,55.678298999999996,31.048323,5123873,0.2585979999999921
208,2009-10-27,55.131302000000005,55.598801,54.703602000000004,54.852798,30.587999,6309298,-0.2785040000000052
209,2009-10-28,54.852798,54.852798,52.744202,52.744202,29.412171999999998,11207646,-2.1085959999999986
210,2009-10-29,51.809298999999996,52.067902000000004,50.8246,51.172699,28.535837,11003866,-0.6365999999999943
211,2009-10-30,52.714401,52.9631,51.968399,51.968399,28.979546000000003,9326204,-0.7460020000000043
212,2009-11-02,50.526199,50.933997999999995,50.128399,50.6357,28.236383,4104580,0.10950100000000162
213,2009-11-03,51.023499,51.172699,50.297501000000004,51.0037,28.441595,3196337,-0.019798999999999012
214,2009-11-04,50.944,52.057899,50.8545,51.093201,28.491508000000003,5105200,0.14920099999999792
215,2009-11-05,51.2822,51.938598999999996,50.953899,51.570599,28.757717,4269060,0.2883989999999983
216,2009-11-06,52.674599,52.674599,52.217098,52.425999,29.234715,3468557,-0.24860000000000326
217,2009-11-09,53.689098,54.912498,53.2216,54.783198999999996,30.549194,8826428,1.0941009999999949
218,2009-11-10,55.598801,55.648499,54.842898999999996,55.250599,30.809826,4454713,-0.34820200000000057
219,2009-11-11,55.310299,55.568901000000004,54.405201,54.703602000000004,30.504812,4908974,-0.6066969999999969
220,2009-11-12,54.852798,55.280499,54.305801,54.305801,30.282970000000002,3621792,-0.5469969999999975
221,2009-11-13,53.709,54.156601,53.510101,54.037201,30.133191999999998,4768007,0.32820099999999996
222,2009-11-16,54.425098,54.763302,53.609501,53.669201,29.927971000000003,3391193,-0.7558969999999974
223,2009-11-17,53.868099,54.057097999999996,52.117599,52.3563,29.195861999999998,5031301,-1.5117990000000034
224,2009-11-18,52.4459,53.082401000000004,51.749598999999996,52.0182,29.007316999999997,4290570,-0.4277000000000015
225,2009-11-19,52.435902,52.9631,51.948502000000005,52.793999,29.439938,3194988,0.3580970000000008
226,2009-11-20,52.127602,52.555302000000005,51.719799,52.4757,29.26244,3431249,0.34809800000000024
227,2009-11-23,52.8139,52.9133,51.868999,52.515499,29.284632000000002,2734497,-0.29840099999999836
228,2009-11-24,53.112202,53.2117,52.177299,52.455799,29.251334999999997,3694075,-0.6564030000000045
229,2009-11-25,52.455799,52.605,51.68,52.2967,29.162621,8338827,-0.15909899999999766
230,2009-11-26,52.565201,52.684601,51.7994,52.097698,29.051643,3587664,-0.46750300000000067
231,2009-11-27,50.874401,51.212502,50.0289,50.327301,28.064411,9618878,-0.5471000000000004
232,2009-11-30,51.461201,52.6647,51.232399,52.515499,29.284632000000002,5992102,1.0542979999999957
233,2009-12-01,52.416,53.559799,52.2668,53.559799,29.866974,4775319,1.1437990000000013
234,2009-12-02,54.305801,54.673801,53.878101,54.405201,30.338403999999997,5789633,0.09939999999999571
235,2009-12-03,54.6539,54.842898999999996,53.619499,53.818401,30.011179,4728516,-0.8354989999999987
236,2009-12-04,53.529999,54.087002000000005,53.231602,53.669201,29.927971000000003,3483164,0.1392020000000045
237,2009-12-07,53.8582,54.206299,52.933201000000004,53.500099,29.833690999999998,3868041,-0.3581009999999978
238,2009-12-08,53.659302000000004,53.728901,52.4856,52.803902,29.445457,5216971,-0.855400000000003
239,2009-12-09,52.0182,52.6647,51.888901000000004,52.5751,29.317871000000004,3757809,0.5568999999999988
240,2009-12-10,52.455799,52.833801,51.9585,52.227001,29.123753000000004,3661153,-0.22879799999999761
241,2009-12-11,52.495602000000005,52.565201,52.048,52.217098,29.118233,2894180,-0.2785040000000052
242,2009-12-14,52.316601,52.515499,51.670101,52.515499,29.284632000000002,3027266,0.1988979999999998
243,2009-12-15,52.038101,52.9631,52.038101,52.435902,29.240252,2744248,0.3978010000000012
244,2009-12-16,52.316601,52.9133,52.2668,52.3862,29.212528000000002,2766252,0.06959900000000374
245,2009-12-17,52.9034,52.9034,51.580502,51.7994,28.885309000000003,10574930,-1.1039999999999992
246,2009-12-18,51.520901,52.5751,50.983799,52.5751,29.317871000000004,12549298,1.054198999999997
247,2009-12-21,52.823799,52.982898999999996,51.868999,51.868999,28.924115999999998,2093190,-0.9547999999999988
248,2009-12-22,52.137501,52.396099,51.938598999999996,52.306599,29.16814,2438796,0.1690979999999982
249,2009-12-23,52.197201,52.714401,52.077801,52.714401,29.395546000000003,1868900,0.5172000000000025
250,2009-12-24,52.8139,53.629397999999995,52.614899,53.5797,29.878069,1401051,0.7658000000000058
251,2009-12-29,53.907902,54.5047,53.868099,54.206299,30.227493,1903126,0.29839700000000136
252,2009-12-30,54.524601000000004,54.6539,54.037201,54.126701000000004,30.183104999999998,959057,-0.3978999999999999
253,2009-12-31,54.375401000000004,54.614101,54.295799,54.554401,30.421608000000003,1085149,0.17899999999999494
254,2010-01-04,54.275902,54.673801,54.156601,54.574298999999996,30.432696999999997,992763,0.29839699999999425
255,2010-01-05,54.7533,55.499297999999996,54.7533,55.399799,30.893032,3163162,0.6464989999999986
256,2010-01-06,55.708199,55.897099,55.489399,55.678298999999996,31.048323,3210425,-0.029900000000004923
257,2010-01-07,55.6982,56.165699,54.9025,55.141201,30.748821000000003,3089618,-0.5569989999999976
258,2010-01-08,55.419701,55.996601,55.369999,55.857399,31.148201,3159304,0.4376979999999975
259,2010-01-11,55.996601,56.473999,55.946899,56.265202,31.375607000000002,2751882,0.26860100000000386
260,2010-01-12,56.145802,56.7127,56.046299,56.265202,31.375607000000002,3539936,0.11939999999999884
261,2010-01-13,55.966801000000004,56.1856,55.558997999999995,55.708199,31.065004,2761570,-0.25860200000000333
262,2010-01-14,56.0961,56.782299,55.996601,56.484001,31.497622999999997,3020355,0.3879009999999994
263,2010-01-15,56.4939,57.7869,55.897099,57.7869,32.224163,4801453,1.2930000000000064
264,2010-01-18,57.737202,58.334,57.209998999999996,57.737202,32.196453000000005,6117435,0.0
265,2010-01-19,57.647701,57.677502000000004,56.2453,56.334801,31.414415,5840219,-1.312899999999999
266,2010-01-20,56.991199,57.001202,56.016498999999996,56.255199,31.370028,3761697,-0.7360000000000042
267,2010-01-21,56.2453,56.951401000000004,56.006599,56.255199,31.370028,5142695,0.009898999999997216
268,2010-01-22,55.200901,55.588799,54.7136,55.4496,30.920801,5067217,0.2486989999999949
269,2010-01-25,54.703602000000004,55.051701,54.464901,54.852798,30.587999,3028847,0.14919599999999633
270,2010-01-27,54.524601000000004,54.614101,53.907902,54.335602,30.299590999999996,4035587,-0.18899900000000258
271,2010-01-28,54.783198999999996,54.9025,54.405201,54.803101,30.560276,5277686,0.019902000000001863
272,2010-01-29,54.007401,54.146599,52.714401,52.9431,29.523081,9940798,-1.0643010000000004
273,2010-02-01,52.9133,53.450401,52.6945,52.6945,29.384451000000002,4273995,-0.21880000000000166
274,2010-02-02,53.4305,53.7388,52.784,53.261398,29.700571000000004,4302260,-0.1691020000000023
275,2010-02-03,53.5797,53.6991,52.396099,53.1222,29.622947999999997,3878183,-0.4575000000000031
276,2010-02-04,53.0028,53.161999,52.3563,52.6647,29.367829999999998,4473856,-0.3380999999999972
277,2010-02-05,51.6203,52.406101,51.2523,52.3862,29.212528000000002,4370024,0.765900000000002
278,2010-02-08,52.8139,53.082401000000004,52.137501,52.4856,29.267958,3500181,-0.3282999999999987
279,2010-02-09,51.9585,52.435902,51.361698,52.435902,29.240252,3706647,0.4774019999999979
